f1_predictions,f2_predictions,0_f1_predictions,1_f1_predictions
0.05000000000000001,-0.02041877010707216,0.05000000000000001,0.05000000000000001
0.32,0.2360846033664396,0.32,0.32
0.27,0.40015386842754774,0.27,0.27
0.06,0.11739253885648203,0.06,0.06
0.02,0.06709539402325823,0.02,0.02
0.21,0.20901304727540881,0.21,0.21
0.05,-0.02440359404541942,0.05,0.05
0.12,0.14204293726639067,0.12,0.12
0.15,0.09473245814862838,0.15,0.15
0.07,0.16963947845006383,0.07,0.07
0.59,0.41720010535129987,0.59,0.59
0.81,0.375182029172231,0.49888888888888894,0.49888888888888894
0.12,0.13980599598009613,0.12,0.12
0.03,0.1072519675339055,0.03,0.03
0.06,0.04968626984538099,0.06,0.06
0.03,0.22482897234235527,0.03,0.03
0.03,0.10760385332671168,0.03,0.03
0.17,0.11997219832489588,0.17,0.17
0.19,0.11193149862043636,0.19,0.19
0.06,0.03212023563207145,0.06,0.06
0.74,0.7012293755037542,0.74,0.74
0.06,0.015426641394937768,0.06,0.06
0.18,0.2466693277593644,0.18,0.18
0.02,-0.010355577710955688,0.02,0.02
0.1,0.19569701492401126,0.1,0.1
0.81,0.45857688841039596,0.49888888888888894,0.49888888888888894
0.22,0.33758625664300423,0.22,0.22
0.03,-0.04167298267478414,0.03,0.03
0.12,0.44163704264499715,0.12,0.3422222222222222
0.41,0.45494444033672,0.41,0.41
0.2,0.29669337560666853,0.2,0.2
0.2,0.2562965310883052,0.2,0.2
0.03,0.054194646341691716,0.03,0.03
0.29,0.1617425879573614,0.29,0.29
0.15,0.22068155128112626,0.15,0.15
0.09000000000000001,0.015199637596764182,0.09000000000000001,0.09000000000000001
0.08,0.06751563566188334,0.08,0.08
0.31,0.4014782407268196,0.31,0.31
0.12,0.036063647672002375,0.12,0.12
0.12,0.1114957924882369,0.12,0.12
0.28,0.23035208841082844,0.28,0.28
0.02,-0.05330014795134608,0.02,0.02
0.03,0.050406360530847016,0.03,0.03
0.21,0.14909011836933156,0.21,0.21
0.39,0.3157447313441698,0.39,0.39
0.17,0.06915256254931615,0.17,0.17
0.51,0.32614609569112535,0.51,0.51
0.22,0.45070725310834814,0.22,0.4422222222222222
0.4,0.5542472670300762,0.4,0.4
0.22,0.10705998868579705,0.22,0.22
0.27,0.24634046289966,0.27,0.27
0.17,0.12694712888382237,0.17,0.17
0.65,0.7218132172964282,0.65,0.65
0.49,0.2188792203013985,0.17888888888888888,0.17888888888888888
0.47,0.26641691794352085,0.15888888888888886,0.15888888888888886
0.19,0.036063470597493236,0.19,0.19
0.08,-0.02995177341583216,0.08,0.08
0.61,0.6060200621853566,0.61,0.61
0.01,0.005309679292948094,0.01,0.01
0.09,0.25859772401465775,0.09,0.09
0.11,0.06069637647738929,0.11,0.11
0.07,-0.05870806916692467,0.07,0.07
0.04,0.007050845279170548,0.04,0.04
0.03,0.02512680726581809,0.03,0.03
0.29,0.3929033469485469,0.29,0.29
0.29,0.20261532541417754,0.29,0.29
0.49,0.1701189448179639,0.17888888888888888,0.17888888888888888
0.05,-0.08542425290475192,0.05,0.05
0.4,0.6447145260373136,0.4,0.6222222222222222
0.12,0.33675159185226816,0.12,0.3422222222222222
0.56,0.5015223582096959,0.56,0.56
0.21,0.30154618067682243,0.21,0.21
0.53,0.4558642947289059,0.53,0.53
0.17,0.013390470024783357,0.17,0.17
0.01,0.029873149661814563,0.01,0.01
0.29,0.22613079060741031,0.29,0.29
0.28,0.3698005639175056,0.28,0.28
0.36,0.5471799689880454,0.36,0.36
0.16,0.3074176791686656,0.16,0.16
0.03,0.002014789670463202,0.03,0.03
0.04,0.10338831660174441,0.04,0.04
0.21,0.25405539908326186,0.21,0.21
0.22,0.2843383916216193,0.22,0.22
0.06,0.20012237230215507,0.06,0.06
0.03,-0.003988872590960063,0.03,0.03
0.05,0.06157318854694238,0.05,0.05
0.06,0.03274130632622846,0.06,0.06
0.47,0.3381900391525166,0.47,0.47
0.26,0.2982568597601494,0.26,0.26
0.6,0.5836247438671233,0.6,0.6
0.53,0.1885763217954358,0.2188888888888889,0.2188888888888889
0.49,0.3616341569270979,0.49,0.49
0.03,0.030924938711014482,0.03,0.03
0.07,0.16574543633710606,0.07,0.07
0.21,0.3118881805634136,0.21,0.21
0.06,0.02431878598166229,0.06,0.06
0.05,0.182783630902025,0.05,0.05
0.13,0.20781466170791002,0.13,0.13
0.27,0.16728540182798035,0.27,0.27
0.17,-0.020516631178355393,0.17,0.17
0.12,0.1400613745852267,0.12,0.12
0.7,0.6361864950721002,0.7,0.7
0.29,0.1540497088005646,0.29,0.29
0.18,0.39899638849122243,0.18,0.4022222222222222
0.5,0.13803483298888636,0.18888888888888888,0.18888888888888888
0.08,0.047100773737956514,0.08,0.08
0.03,0.0881954743243347,0.03,0.03
0.45,0.24105301337880866,0.1388888888888889,0.1388888888888889
0.15,0.21888620162660852,0.15,0.15
0.49,0.6225825480439763,0.49,0.49
0.45,0.28251475768144824,0.45,0.45
0.19,0.14210031136692464,0.19,0.19
0.4,0.5021164375730883,0.4,0.4
0.05,-0.0035024670005910363,0.05,0.05
0.2,0.23836454225743858,0.2,0.2
0.03,0.09700731817239155,0.03,0.03
0.08,0.12210797984861689,0.08,0.08
0.41,0.36466235133604585,0.41,0.41
0.19,0.2068688162567709,0.19,0.19
0.24,0.5168679101105784,0.24,0.4622222222222222
0.14,0.18436446728585623,0.14,0.14
0.04,0.11959578544009604,0.04,0.04
0.08,-0.03459043906954834,0.08,0.08
0.09,0.11605973561801752,0.09,0.09
0.1,0.257549863207812,0.1,0.1
0.07,0.20062302380300565,0.07,0.07
0.46,0.5295226049737404,0.46,0.46
0.23,0.28807136819237233,0.23,0.23
0.05,0.10751098384873062,0.05,0.05
0.14,0.29409845448753497,0.14,0.14
0.18,0.05133995061360322,0.18,0.18
0.09,0.16726163074116657,0.09,0.09
0.6,0.5793141914219058,0.6,0.6
0.28,0.17127434375818804,0.28,0.28
0.28,0.308853490309649,0.28,0.28
0.32,0.39013332756169783,0.32,0.32
0.28,0.44117149492450164,0.28,0.28
0.03,0.10801702854271222,0.03,0.03
0.03,0.1757911927404328,0.03,0.03
0.06,0.13713213647716838,0.06,0.06
0.24,0.4759808958967596,0.24,0.4622222222222222
0.56,0.6235378174990787,0.56,0.56
0.03,0.04754642350893998,0.03,0.03
0.04,0.00821866945136826,0.04,0.04
0.6,0.49118922794328723,0.6,0.6
0.1,0.03842898840610873,0.1,0.1
0.08,-0.011680781317267352,0.08,0.08
0.29,0.19733025980473087,0.29,0.29
0.28,0.2947227097213907,0.28,0.28
0.12,0.29328888349036103,0.12,0.12
0.36,0.4681866291366258,0.36,0.36
0.12,0.1438169602778187,0.12,0.12
0.13,0.1138067540790785,0.13,0.13
0.16,0.3456973377216358,0.16,0.16
0.16,0.1283038004429512,0.16,0.16
0.13,0.044111942670872095,0.13,0.13
0.28,0.1444218266726674,0.28,0.28
0.07,-0.01338522748559079,0.07,0.07
0.29,0.16355867424998227,0.29,0.29
0.34,0.7770405503164881,0.34,0.5622222222222222
0.11,0.048150946145008616,0.11,0.11
0.66,0.635244955392892,0.66,0.66
0.53,0.298106682815854,0.2188888888888889,0.2188888888888889
0.13,0.0008535757378874131,0.13,0.13
0.68,0.3454533533523505,0.36888888888888893,0.36888888888888893
0.8,0.4534112578044892,0.48888888888888893,0.48888888888888893
0.88,0.8174643760210776,0.88,0.88
0.03,0.18660193943093673,0.03,0.03
0.05,0.07896492454619738,0.05,0.05
0.06,0.053039610788452735,0.06,0.06
0.39,0.3983943946597651,0.39,0.39
0.17,0.10883644916277138,0.17,0.17
0.19,0.3614457630651336,0.19,0.19
0.17,0.09902299244811932,0.17,0.17
0.05000000000000001,0.11824783788583909,0.05000000000000001,0.05000000000000001
0.09,-0.015938677628877185,0.09,0.09
0.12,0.31356203929535453,0.12,0.12
0.06,0.27625671283965225,0.06,0.2822222222222222
0.42,0.394008442059947,0.42,0.42
0.3,0.2505589473566136,0.3,0.3
1.0,0.23271229513662361,0.6888888888888889,0.6888888888888889
0.15,0.1000013987900849,0.15,0.15
0.46,0.43372705944684853,0.46,0.46
0.16,0.3247337272171962,0.16,0.16
0.38,0.3964920158075306,0.38,0.38
0.26,0.347375649080756,0.26,0.26
0.46,0.25580180662213176,0.1488888888888889,0.1488888888888889
0.06,0.1096191076798376,0.06,0.06
0.12,0.19256092048511328,0.12,0.12
0.42,0.42075041799249846,0.42,0.42
0.22,0.319165612651271,0.22,0.22
0.05,0.1355474309158453,0.05,0.05
0.26,0.3022755978983694,0.26,0.26
0.18,0.456341745883055,0.18,0.4022222222222222
0.01,0.05577099692189008,0.01,0.01
0.17,0.05084532617187737,0.17,0.17
0.11,0.26291131204321594,0.11,0.11
0.48,0.2259327719153398,0.16888888888888887,0.16888888888888887
0.03,0.2846380270228517,0.03,0.25222222222222224
0.04,0.019355303355714976,0.04,0.04
0.06,0.20604927599248177,0.06,0.06
0.46,0.506579764973364,0.46,0.46
0.53,0.1471172492683038,0.2188888888888889,0.2188888888888889
0.22,0.0016139098113626682,0.0,0.0
0.47,0.4360661626120863,0.47,0.47
0.09,0.06681025702318172,0.09,0.09
0.02,0.044096262400519504,0.02,0.02
0.01,0.06871410354159097,0.01,0.01
0.31,0.11835982323099867,0.31,0.31
0.26,0.2564899313606705,0.26,0.26
0.43,0.5077853184402538,0.43,0.43
0.1,0.10636881902700063,0.1,0.1
0.37,0.4466831280023946,0.37,0.37
0.59,0.20896803580617385,0.27888888888888885,0.27888888888888885
0.42,0.29741087691559615,0.42,0.42
0.66,0.3927062270978602,0.3488888888888889,0.3488888888888889
0.18,0.41585556277188895,0.18,0.4022222222222222
0.19,0.14859429919370304,0.19,0.19
0.05000000000000001,0.28550776783373755,0.05000000000000001,0.2722222222222222
0.1,0.16832100082554274,0.1,0.1
0.76,0.8063123759726329,0.76,0.76
0.09,0.03695626820980569,0.09,0.09
0.94,0.7582603022456256,0.94,0.94
0.18,0.6675612523705683,0.18,0.4022222222222222
0.06,0.10112112248844918,0.06,0.06
0.14,0.2273462641590311,0.14,0.14
0.06,0.1786085791323201,0.06,0.06
0.05,0.03118658696653326,0.05,0.05
0.02,0.007210060207545166,0.02,0.02
0.7,0.5471502263633037,0.7,0.7
0.29,0.2882212238056946,0.29,0.29
0.12,0.3205876838840509,0.12,0.3422222222222222
0.28,0.31968415283634793,0.28,0.28
0.37,0.11358945763435688,0.05888888888888888,0.05888888888888888
0.16,0.33227049555440913,0.16,0.16
0.02,0.10013611420705959,0.02,0.02
0.21,0.29003306432057807,0.21,0.21
0.53,0.20203014987953827,0.2188888888888889,0.2188888888888889
0.16,0.18210531891571574,0.16,0.16
0.13,0.27350329126166356,0.13,0.13
0.21,0.2949203787015262,0.21,0.21
0.11,0.255432453374157,0.11,0.11
0.06,0.11541915480243775,0.06,0.06
0.28,0.1770607868724527,0.28,0.28
0.07,0.06365732863363857,0.07,0.07
0.39,0.5364644792416495,0.39,0.39
0.15,0.2909982853561226,0.15,0.15
0.72,0.6670155920418261,0.72,0.72
0.11,0.13621270133689178,0.11,0.11
0.02,-0.0017518523135358066,0.02,0.02
0.25,0.22152298553642966,0.25,0.25
0.43,0.6408052910877645,0.43,0.6522222222222223
0.08,0.06687722569484783,0.08,0.08
0.03,0.019293045836824563,0.03,0.03
0.03,0.09813756684321717,0.03,0.03
0.16,0.263910544164331,0.16,0.16
0.45,0.2982796551184669,0.45,0.45
0.22,0.09723326963885703,0.22,0.22
0.69,0.5118870521231527,0.69,0.69
1.0,0.6574218551479589,0.6888888888888889,0.6888888888888889
0.59,0.13952873230670934,0.27888888888888885,0.27888888888888885
0.36,0.049619011801986634,0.04888888888888887,0.04888888888888887
0.18,0.3466198441620843,0.18,0.18
0.42,0.24988259437128119,0.42,0.42
0.23,0.45042008833088965,0.23,0.4522222222222222
0.08,0.07620827558184617,0.08,0.08
0.24,0.5791288533344875,0.24,0.4622222222222222
0.06,0.17064000569912124,0.06,0.06
0.03,0.019814129894514088,0.03,0.03
0.22,0.29383860639446496,0.22,0.22
0.37,0.27225251699527425,0.37,0.37
0.28,0.4749388006210108,0.28,0.28
0.14,0.27894144427315726,0.14,0.14
0.27,0.198938695023656,0.27,0.27
0.04,0.09218622648051253,0.04,0.04
0.2,0.4050726824719081,0.2,0.4222222222222222
0.11,0.16778439265218467,0.11,0.11
0.16,0.27949417606948945,0.16,0.16
0.19,0.5004703424134833,0.19,0.4122222222222222
0.11,0.11609339970727187,0.11,0.11
0.07,0.006121083472541561,0.07,0.07
0.59,0.49269696978638294,0.59,0.59
0.11,0.37628723617198667,0.11,0.3322222222222222
0.03,0.16599546705710444,0.03,0.03
0.32,0.37010613077672444,0.32,0.32
0.47,0.35748812614482184,0.47,0.47
0.68,0.2434808081029919,0.36888888888888893,0.36888888888888893
0.19,0.21450945025280416,0.19,0.19
0.17,-0.012422805544597959,0.17,0.17
0.31,0.36760596361273845,0.31,0.31
0.83,0.8756314492628356,0.83,0.83
0.05000000000000001,-0.10262030801952798,0.05000000000000001,0.05000000000000001
0.02,0.07950411224722786,0.02,0.02
0.3,0.29318723926063944,0.3,0.3
0.14,0.020623198803919607,0.14,0.14
0.15,0.03469685456324001,0.15,0.15
0.04,0.09626753104277497,0.04,0.04
0.37,0.29516958233430934,0.37,0.37
0.08,0.035476351399857636,0.08,0.08
0.3,0.5639856857247079,0.3,0.5222222222222221
0.02,0.04762726972367867,0.02,0.02
0.03,0.08361773673110443,0.03,0.03
0.53,0.260089348244978,0.2188888888888889,0.2188888888888889
0.01,-0.060902745954862225,0.01,0.01
0.05,0.24298343652288873,0.05,0.05
0.27,0.2708149186120113,0.27,0.27
0.05,0.062136237482188744,0.05,0.05
0.05,0.10003002519698093,0.05,0.05
0.23,0.10249705139369322,0.23,0.23
0.24,0.41652225048541486,0.24,0.24
0.74,0.5650011252620285,0.74,0.74
0.33,0.34697735901231924,0.33,0.33
0.22,0.17966303466748568,0.22,0.22
0.25,0.22600747842240337,0.25,0.25
0.1,0.19919907250272717,0.1,0.1
0.05,0.13482126352651086,0.05,0.05
0.19,0.13645306784529998,0.19,0.19
0.08,0.1287223880772042,0.08,0.08
0.08,-0.00598085321702399,0.08,0.08
0.17,0.07121920265040646,0.17,0.17
0.18,0.43187563502271353,0.18,0.4022222222222222
0.04,0.007322650556543631,0.04,0.04
0.53,0.34699852559211375,0.53,0.53
0.28,0.18884772125439553,0.28,0.28
0.03,-0.06708236452767469,0.03,0.03
0.05,-0.016498312306816976,0.05,0.05
0.33,0.2735355543221939,0.33,0.33
0.08,0.24569248173899358,0.08,0.08
0.76,0.9014817715372052,0.76,0.76
0.17,0.225526310921977,0.17,0.17
0.06,0.1699321404726834,0.06,0.06
0.45,0.2439674513982134,0.1388888888888889,0.1388888888888889
0.07,0.11574488920115178,0.07,0.07
0.26,0.4333235525168249,0.26,0.26
0.56,0.49384026806165876,0.56,0.56
0.87,0.6536750004290767,0.5588888888888889,0.5588888888888889
0.27,0.32251723180136765,0.27,0.27
0.03,0.051446147717620044,0.03,0.03
0.04,0.12732469826796597,0.04,0.04
0.87,0.6019452258205027,0.5588888888888889,0.5588888888888889
0.03,0.04163032916823603,0.03,0.03
0.13,0.19595584463086996,0.13,0.13
0.56,0.7404736097334879,0.56,0.56
0.23,0.23542993131951118,0.23,0.23
0.09,0.05535487196774208,0.09,0.09
0.07,0.06479799540749148,0.07,0.07
0.22,0.21954490787558648,0.22,0.22
0.22,0.3088799766851948,0.22,0.22
0.63,0.39134941941602264,0.3188888888888889,0.3188888888888889
0.07,0.16728502251334515,0.07,0.07
0.45,0.12000991067671295,0.1388888888888889,0.1388888888888889
0.07,0.08480025384111287,0.07,0.07
0.39,0.09528235779925676,0.0788888888888889,0.0788888888888889
0.18,0.497104985630417,0.18,0.4022222222222222
0.04,0.0032198446658636692,0.04,0.04
0.43,0.6824868273126785,0.43,0.6522222222222223
0.03,0.08995406581838733,0.03,0.03
0.09,0.25423143940752885,0.09,0.09
0.19000000000000003,0.1819572001762962,0.19000000000000003,0.19000000000000003
0.15,0.23750520177968165,0.15,0.15
0.87,0.8539579694382982,0.87,0.87
0.06,0.01237059565120413,0.06,0.06
0.53,0.31000426447658996,0.2188888888888889,0.2188888888888889
0.21,0.11563811808530974,0.21,0.21
0.12,0.12730784204879333,0.12,0.12
0.19000000000000003,0.2119055765197354,0.19000000000000003,0.19000000000000003
0.54,0.36298219291689526,0.54,0.54
0.16,0.2297052651429383,0.16,0.16
0.09,0.18090037132324152,0.09,0.09
0.05,0.08247345788270638,0.05,0.05
0.75,0.4885927808514702,0.4388888888888889,0.4388888888888889
0.11,0.032133316982542265,0.11,0.11
0.24,0.3345094840009699,0.24,0.24
0.08,0.14812332901293646,0.08,0.08
0.02,0.12649504642648196,0.02,0.02
0.02,0.03692568864054349,0.02,0.02
0.18,0.1371381151048859,0.18,0.18
0.34,0.8146940440295196,0.34,0.5622222222222222
0.05000000000000001,0.14677133553234845,0.05000000000000001,0.05000000000000001
0.28,0.23590616805592368,0.28,0.28
1.0,0.8904140852945956,1.0,1.0
0.74,0.5003801060989229,0.4288888888888889,0.4288888888888889
0.21,0.2264545334741594,0.21,0.21
0.19,0.38831038044664634,0.19,0.19
0.68,0.35222663621804073,0.36888888888888893,0.36888888888888893
0.37,0.22397837047545335,0.37,0.37
0.27,0.16586577993591883,0.27,0.27
0.03,0.058292775060897556,0.03,0.03
0.06,-0.006711119226056467,0.06,0.06
0.05,0.09828867833760394,0.05,0.05
0.2,0.415335833648026,0.2,0.4222222222222222
0.07,0.03330917341763928,0.07,0.07
0.47,0.20486069601049284,0.15888888888888886,0.15888888888888886
0.05,0.11304960010210746,0.05,0.05
0.81,0.4841078729034577,0.49888888888888894,0.49888888888888894
0.06,0.06883628449501397,0.06,0.06
0.05,0.025358899632135112,0.05,0.05
0.02,0.03237469152045122,0.02,0.02
0.59,0.6732594655067006,0.59,0.59
0.5,0.45743887021350804,0.5,0.5
0.19,0.08149305303634446,0.19,0.19
0.12,0.21772563048762084,0.12,0.12
0.68,0.3331437612349333,0.36888888888888893,0.36888888888888893
0.13,0.32039733835226514,0.13,0.13
0.02,-0.02521202752620405,0.02,0.02
0.04,0.06373790979738322,0.04,0.04
0.14,0.1174017526348269,0.14,0.14
0.02,-0.06618541433863989,0.02,0.02
0.04,-0.006216366624535563,0.04,0.04
0.06,0.09857362296006919,0.06,0.06
0.02,-0.025840202902144782,0.02,0.02
1.0,0.9936225912996115,1.0,1.0
0.05000000000000001,0.020009834229331946,0.05000000000000001,0.05000000000000001
0.36,0.5018814099446685,0.36,0.36
0.21,0.33500917876614594,0.21,0.21
0.18,0.058655060281649574,0.18,0.18
0.7,0.2020135271316157,0.38888888888888884,0.38888888888888884
0.05,0.03555407835019472,0.05,0.05
0.54,0.4596992892478453,0.54,0.54
0.01,0.13692409001493677,0.01,0.01
0.06,0.05817693578044997,0.06,0.06
0.11,0.05256633859393095,0.11,0.11
0.4,0.24331129182874042,0.4,0.4
0.09,0.19713995416226887,0.09,0.09
0.02,0.04336039527204108,0.02,0.02
0.12,0.17980031850200923,0.12,0.12
0.13,0.16846710376158658,0.13,0.13
0.11,0.06854899517370844,0.11,0.11
0.28,0.3241427099230229,0.28,0.28
0.07,0.1544233787282766,0.07,0.07
0.59,0.5121906101752012,0.59,0.59
0.39,0.36933911143965437,0.39,0.39
0.07,0.022965089428484492,0.07,0.07
0.13,0.18510314312519455,0.13,0.13
0.41,0.2616281856846471,0.41,0.41
0.03,0.2099255150871547,0.03,0.03
0.54,0.3130716836820844,0.22888888888888892,0.22888888888888892
0.46,0.47186096718138004,0.46,0.46
0.11,0.012752888704907844,0.11,0.11
0.02,0.08680310112449485,0.02,0.02
0.23,0.3068320065061434,0.23,0.23
0.17,0.38845170894535835,0.17,0.39222222222222225
0.09,0.07178853644706237,0.09,0.09
0.22,0.15415402237836934,0.22,0.22
0.08,0.17757061031753024,0.08,0.08
0.18,0.339256127408865,0.18,0.18
0.16,0.22897267207425576,0.16,0.16
0.06,0.02086113282443766,0.06,0.06
0.03,0.028054279294982554,0.03,0.03
0.22,0.23458726710809946,0.22,0.22
0.18,0.4388028853124525,0.18,0.4022222222222222
0.02,0.029514922565778035,0.02,0.02
0.14,0.14401791759555255,0.14,0.14
0.08,0.12328861880586157,0.08,0.08
0.21,0.383269507468588,0.21,0.21
0.29,0.3412122122456248,0.29,0.29
0.17,0.1353681314125481,0.17,0.17
0.19000000000000003,0.2554032532077733,0.19000000000000003,0.19000000000000003
0.02,-0.046891051272118955,0.02,0.02
0.22,0.17323996479582143,0.22,0.22
0.35,0.269767437284558,0.35,0.35
0.02,0.0420178787752675,0.02,0.02
0.09,0.08844674903915697,0.09,0.09
0.07,0.048493311344753404,0.07,0.07
1.0,0.7494834182638792,0.6888888888888889,0.6888888888888889
0.05,0.014491477323260754,0.05,0.05
0.2,0.0893546105566137,0.2,0.2
0.19,0.20641986576453963,0.19,0.19
0.07,0.04987794171348747,0.07,0.07
0.11,0.04815310587108618,0.11,0.11
0.29,0.47782517449872774,0.29,0.29
0.51,0.2964176768510807,0.1988888888888889,0.1988888888888889
0.14,0.16353730291015603,0.14,0.14
0.11,0.08799020079009504,0.11,0.11
0.2,0.06326615927173518,0.2,0.2
0.09,0.07790008990590427,0.09,0.09
0.09,0.03184676536462791,0.09,0.09
0.07,0.03971240086855363,0.07,0.07
0.47,0.3577788031341004,0.47,0.47
0.27,0.15851828864803863,0.27,0.27
0.18,0.013454717198550348,0.18,0.18
0.19,0.1278675728040111,0.19,0.19
0.13,0.12573284958389574,0.13,0.13
0.26,0.05167676676072408,0.0,0.0
0.49,0.6831286453401717,0.49,0.49
0.26,0.434859264438111,0.26,0.26
0.59,0.5462643891609946,0.59,0.59
0.15,0.12566874459681576,0.15,0.15
0.06,0.19785240496633918,0.06,0.06
0.18,0.031079691165256662,0.18,0.18
0.08,0.014517062258236041,0.08,0.08
0.12,0.15544456312225202,0.12,0.12
0.1,0.2329306166679304,0.1,0.1
0.1,0.08218498710006314,0.1,0.1
0.08,0.0685462332549267,0.08,0.08
0.19000000000000003,0.1908489030369077,0.19000000000000003,0.19000000000000003
0.08,0.14459302789511805,0.08,0.08
0.17,0.11534656106361557,0.17,0.17
0.28,0.2576598342887652,0.28,0.28
0.07,-0.0077405304579697964,0.07,0.07
0.76,0.6440363348711908,0.76,0.76
0.7,0.3658056075297712,0.38888888888888884,0.38888888888888884
0.56,0.6283269586877727,0.56,0.56
0.28,0.4214442373611422,0.28,0.28
0.26,0.4063458671289958,0.26,0.26
0.14,0.10902171728412616,0.14,0.14
0.14,0.08687945850529114,0.14,0.14
0.41,0.3619584474034391,0.41,0.41
0.06,0.11258771739220558,0.06,0.06
0.17,0.04867527164374372,0.17,0.17
0.38,0.27100267755471663,0.38,0.38
0.41,0.5490154410619517,0.41,0.41
0.51,0.4101221570254623,0.51,0.51
0.23,0.3062309395397035,0.23,0.23
0.29,0.3420717517579329,0.29,0.29
